veg_resultid,areaid,time_since_restoration,year,month,day,speciesid,cultivarid,individualid,origin,level,response,metric,notes
3640,1333,312,2012,6,,1741,,,native,species,0,density,
3641,1334,312,2012,6,,465,,,native,species,0.99999993262,density,
3642,1334,312,2012,6,,484,,,native,species,0,density,
3643,1334,312,2012,6,,1686,,,native,species,0,density,
3644,1334,312,2012,6,,1687,,,native,species,0,density,
3645,1334,312,2012,6,,712,,,native,species,0,density,
3646,1334,312,2012,6,,1741,,,native,species,2.00000007546,density,
3647,1335,572,2012,6,,465,,,native,species,3.9999999407,density,
3648,1335,572,2012,6,,484,,,native,species,0,density,
3649,1335,572,2012,6,,1686,,,native,species,0,density,
3650,1335,572,2012,6,,1687,,,native,species,0,density,
3651,1335,572,2012,6,,712,,,native,species,0,density,
3652,1335,572,2012,6,,1741,,,native,species,71.00000005108001,density,
3653,1336,572,2012,6,,465,,,native,species,0,density,
3654,1336,572,2012,6,,484,,,native,species,0,density,
3655,1336,572,2012,6,,1686,,,native,species,0,density,
3656,1336,572,2012,6,,1687,,,native,species,0,density,
3657,1336,572,2012,6,,712,,,native,species,0,density,
3658,1336,572,2012,6,,1741,,,native,species,25.999999929879998,density,
3659,1337,572,2012,6,,465,,,native,species,6.00000001616,density,
3660,1337,572,2012,6,,484,,,native,species,0,density,
3661,1337,572,2012,6,,1686,,,native,species,0,density,
3662,1337,572,2012,6,,1687,,,native,species,0,density,
3663,1337,572,2012,6,,712,,,native,species,0,density,
3664,1337,572,2012,6,,1741,,,native,species,58.000000086140005,density,
3665,1338,312,2012,6,,465,,,native,species,3.00000000808,density,
3666,1338,312,2012,6,,484,,,native,species,2.00000007546,density,
3667,1338,312,2012,6,,1686,,,native,species,0,density,
3668,1338,312,2012,6,,1687,,,native,species,0,density,
3669,1338,312,2012,6,,712,,,native,species,0,density,
3670,1338,312,2012,6,,1741,,,native,species,2.00000007546,density,
3671,1339,312,2012,6,,465,,,native,species,0,density,
3672,1339,312,2012,6,,484,,,native,species,0,density,
3673,1339,312,2012,6,,1686,,,native,species,0,density,
3674,1339,312,2012,6,,1687,,,native,species,0,density,
3675,1339,312,2012,6,,712,,,native,species,0,density,
3676,1339,312,2012,6,,1741,,,native,species,0.99999993262,density,
3677,1340,312,2012,6,,465,,,native,species,6.99999994878,density,
3678,1340,312,2012,6,,484,,,native,species,2.00000007546,density,
3679,1340,312,2012,6,,1686,,,native,species,0,density,
3680,1340,312,2012,6,,1687,,,native,species,0,density,
3681,1340,312,2012,6,,712,,,native,species,0,density,
3682,1340,312,2012,6,,1741,,,native,species,0.99999993262,density,
3683,1341,312,2012,6,,465,,,native,species,0,density,
3684,1341,312,2012,6,,484,,,native,species,0,density,
3685,1341,312,2012,6,,1686,,,native,species,0,density,
3686,1341,312,2012,6,,1687,,,native,species,0,density,
3687,1341,312,2012,6,,712,,,native,species,0,density,
3688,1341,312,2012,6,,1741,,,native,species,2.00000007546,density,
3689,1342,312,2012,6,,465,,,native,species,0.99999993262,density,
3690,1342,312,2012,6,,484,,,native,species,0,density,
3691,1342,312,2012,6,,1686,,,native,species,0,density,
3692,1342,312,2012,6,,1687,,,native,species,0,density,
3693,1342,312,2012,6,,712,,,native,species,0,density,
3694,1342,312,2012,6,,1741,,,native,species,8.000000091619999,density,
3695,1343,572,2012,6,,465,,,native,species,0,density,
3696,1343,572,2012,6,,484,,,native,species,0,density,
3697,1343,572,2012,6,,1686,,,native,species,0,density,
3698,1343,572,2012,6,,1687,,,native,species,0,density,
3699,1343,572,2012,6,,712,,,native,species,0,density,
3700,1343,572,2012,6,,1741,,,native,species,2.00000007546,density,
3701,1344,468,2012,6,,465,,,native,species,0,density,
3702,1344,468,2012,6,,484,,,native,species,0,density,
3703,1344,468,2012,6,,1686,,,native,species,0,density,
3704,1344,468,2012,6,,1687,,,native,species,0,density,
3705,1344,468,2012,6,,712,,,native,species,0,density,
3706,1344,468,2012,6,,1741,,,native,species,0,density,
3707,1345,468,2012,6,,465,,,native,species,3.9999999407,density,
3708,1345,468,2012,6,,484,,,native,species,0,density,
3709,1345,468,2012,6,,1686,,,native,species,0,density,
3710,1345,468,2012,6,,1687,,,native,species,0,density,
3711,1345,468,2012,6,,712,,,native,species,0,density,
3712,1345,468,2012,6,,1741,,,native,species,0.99999993262,density,
3713,1346,312,2012,6,,465,,,native,species,0,density,
3714,1346,312,2012,6,,484,,,native,species,0,density,
3715,1346,312,2012,6,,1686,,,native,species,0,density,
3716,1346,312,2012,6,,1687,,,native,species,0,density,
3717,1346,312,2012,6,,712,,,native,species,0,density,
3718,1346,312,2012,6,,1741,,,native,species,0,density,
3719,1347,312,2012,6,,465,,,native,species,0.99999993262,density,
3720,1347,312,2012,6,,484,,,native,species,0,density,
3721,1347,312,2012,6,,1686,,,native,species,0.99999993262,density,
3722,1347,312,2012,6,,1687,,,native,species,0,density,
3723,1347,312,2012,6,,712,,,native,species,0,density,
3724,1347,312,2012,6,,1741,,,native,species,3.00000000808,density,
3725,1348,312,2012,6,,465,,,native,species,0,density,
3726,1348,312,2012,6,,484,,,native,species,0,density,
3727,1348,312,2012,6,,1686,,,native,species,0,density,
3728,1348,312,2012,6,,1687,,,native,species,0,density,
3729,1348,312,2012,6,,712,,,native,species,0,density,
3730,1348,312,2012,6,,1741,,,native,species,31.00000001342,density,
3731,1349,312,2012,6,,465,,,native,species,0,density,
3732,1349,312,2012,6,,484,,,native,species,0,density,
3733,1349,312,2012,6,,1686,,,native,species,0,density,
3734,1349,312,2012,6,,1687,,,native,species,0,density,
3735,1349,312,2012,6,,712,,,native,species,0,density,
3736,1349,312,2012,6,,1741,,,native,species,0,density,
3737,1350,312,2012,6,,465,,,native,species,0,density,
3738,1350,312,2012,6,,484,,,native,species,0,density,
3739,1350,312,2012,6,,1686,,,native,species,0,density,
3740,1350,312,2012,6,,1687,,,native,species,0,density,
3741,1350,312,2012,6,,712,,,native,species,0,density,
3742,1350,312,2012,6,,1741,,,native,species,0,density,
3743,1351,312,2012,6,,465,,,native,species,0,density,
3744,1351,312,2012,6,,484,,,native,species,0,density,
3745,1351,312,2012,6,,1686,,,native,species,0,density,
3746,1351,312,2012,6,,1687,,,native,species,0,density,
3747,1351,312,2012,6,,712,,,native,species,0,density,
3748,1351,312,2012,6,,1741,,,native,species,0,density,
3749,1352,312,2012,6,,465,,,native,species,0,density,
3750,1352,312,2012,6,,484,,,native,species,0,density,
3751,1352,312,2012,6,,1686,,,native,species,0,density,
3752,1352,312,2012,6,,1687,,,native,species,0,density,
3753,1352,312,2012,6,,712,,,native,species,0,density,
3754,1352,312,2012,6,,1741,,,native,species,0,density,
3755,1353,312,2012,6,,465,,,native,species,0,density,
3756,1353,312,2012,6,,484,,,native,species,0,density,
3757,1353,312,2012,6,,1686,,,native,species,0,density,
3758,1353,312,2012,6,,1687,,,native,species,0,density,
3759,1353,312,2012,6,,712,,,native,species,0,density,
3760,1353,312,2012,6,,1741,,,native,species,0,density,
3761,1354,312,2012,6,,465,,,native,species,0.99999993262,density,
3762,1354,312,2012,6,,484,,,native,species,0,density,
3763,1354,312,2012,6,,1686,,,native,species,0,density,
3764,1354,312,2012,6,,1687,,,native,species,0,density,
3765,1354,312,2012,6,,712,,,native,species,0,density,
3766,1354,312,2012,6,,1741,,,native,species,0,density,
3767,1355,312,2012,6,,465,,,native,species,0,density,
3768,1355,312,2012,6,,484,,,native,species,0,density,
3769,1355,312,2012,6,,1686,,,native,species,0,density,
3770,1355,312,2012,6,,1687,,,native,species,0,density,
3771,1355,312,2012,6,,712,,,native,species,0,density,
3772,1355,312,2012,6,,1741,,,native,species,0,density,
3773,1356,312,2012,6,,465,,,native,species,0,density,
3774,1356,312,2012,6,,484,,,native,species,0,density,
3775,1356,312,2012,6,,1686,,,native,species,0,density,
3776,1356,312,2012,6,,1687,,,native,species,0,density,
3777,1356,312,2012,6,,712,,,native,species,0,density,
3778,1356,312,2012,6,,1741,,,native,species,0,density,
3779,1357,312,2012,6,,465,,,native,species,0.99999993262,density,
3780,1357,312,2012,6,,484,,,native,species,0,density,
3781,1357,312,2012,6,,1686,,,native,species,0,density,
3782,1357,312,2012,6,,1687,,,native,species,0,density,
3783,1357,312,2012,6,,712,,,native,species,0,density,
3784,1357,312,2012,6,,1741,,,native,species,2.00000007546,density,
3785,1358,312,2012,6,,465,,,native,species,0,density,
3786,1358,312,2012,6,,484,,,native,species,0,density,
3787,1358,312,2012,6,,1686,,,native,species,0,density,
3788,1358,312,2012,6,,1687,,,native,species,0,density,
3789,1358,312,2012,6,,712,,,native,species,0,density,
3790,1358,312,2012,6,,1741,,,native,species,0,density,
3791,1359,104,2012,6,,465,,,native,species,0,density,
3792,1359,104,2012,6,,484,,,native,species,0,density,
3793,1359,104,2012,6,,1686,,,native,species,0,density,
3794,1359,104,2012,6,,1687,,,native,species,0,density,
3795,1359,104,2012,6,,712,,,native,species,0,density,
3796,1359,104,2012,6,,1741,,,native,species,0,density,
3797,1360,104,2012,6,,465,,,native,species,0,density,
3798,1360,104,2012,6,,484,,,native,species,0,density,
3799,1360,104,2012,6,,1686,,,native,species,0,density,
3800,1360,104,2012,6,,1687,,,native,species,0,density,
3801,1360,104,2012,6,,712,,,native,species,0,density,
3802,1360,104,2012,6,,1741,,,native,species,0,density,
3803,1361,104,2012,6,,465,,,native,species,0,density,
3804,1361,104,2012,6,,484,,,native,species,0,density,
3805,1361,104,2012,6,,1686,,,native,species,0,density,
3806,1361,104,2012,6,,1687,,,native,species,0,density,
3807,1361,104,2012,6,,712,,,native,species,0,density,
3808,1361,104,2012,6,,1741,,,native,species,0,density,
3809,1362,884,2012,6,,465,,,native,species,0,density,
3810,1362,884,2012,6,,484,,,native,species,0,density,
3811,1362,884,2012,6,,1686,,,native,species,0,density,
3812,1362,884,2012,6,,1687,,,native,species,0,density,
3813,1362,884,2012,6,,712,,,native,species,0,density,
3814,1362,884,2012,6,,1741,,,native,species,0,density,
3815,1363,884,2012,6,,465,,,native,species,0,density,
3816,1363,884,2012,6,,484,,,native,species,0.99999993262,density,
3817,1363,884,2012,6,,1686,,,native,species,0,density,
3818,1363,884,2012,6,,1687,,,native,species,0,density,
3819,1363,884,2012,6,,712,,,native,species,0,density,
3820,1363,884,2012,6,,1741,,,native,species,0,density,
3821,1364,884,2012,6,,465,,,native,species,0,density,
3822,1364,884,2012,6,,484,,,native,species,0,density,
3823,1364,884,2012,6,,1686,,,native,species,0,density,
3824,1364,884,2012,6,,1687,,,native,species,0,density,
3825,1364,884,2012,6,,712,,,native,species,0,density,
3826,1364,884,2012,6,,1741,,,native,species,0,density,
3827,1365,624,2012,6,,465,,,native,species,0,density,
3828,1365,624,2012,6,,484,,,native,species,0,density,
3829,1365,624,2012,6,,1686,,,native,species,0,density,
3830,1365,624,2012,6,,1687,,,native,species,0,density,
3831,1365,624,2012,6,,712,,,native,species,0,density,
3832,1365,624,2012,6,,1741,,,native,species,0.99999993262,density,
3833,1366,624,2012,6,,465,,,native,species,0,density,
3834,1366,624,2012,6,,484,,,native,species,0,density,
3835,1366,624,2012,6,,1686,,,native,species,2.00000007546,density,
3836,1366,624,2012,6,,1687,,,native,species,0,density,
3837,1366,624,2012,6,,712,,,native,species,0,density,
3838,1366,624,2012,6,,1741,,,native,species,0.99999993262,density,
3839,1367,312,2012,6,,465,,,native,species,12.00000003232,density,
3840,1367,312,2012,6,,484,,,native,species,0,density,
3841,1367,312,2012,6,,1686,,,native,species,2.00000007546,density,
3842,1367,312,2012,6,,1687,,,native,species,0,density,
3843,1367,312,2012,6,,712,,,native,species,0,density,
3844,1367,312,2012,6,,1741,,,native,species,6.00000001616,density,
3845,1368,312,2012,6,,465,,,native,species,3.9999999407,density,
3846,1368,312,2012,6,,484,,,native,species,6.00000001616,density,
3847,1368,312,2012,6,,1686,,,native,species,3.9999999407,density,
3848,1368,312,2012,6,,1687,,,native,species,0,density,
3849,1368,312,2012,6,,712,,,native,species,0,density,
3850,1368,312,2012,6,,1741,,,native,species,3.9999999407,density,
3851,1369,312,2012,6,,465,,,native,species,21.99999998918,density,
3852,1369,312,2012,6,,484,,,native,species,0,density,
3853,1369,312,2012,6,,1686,,,native,species,6.99999994878,density,
3854,1369,312,2012,6,,1687,,,native,species,0,density,
3855,1369,312,2012,6,,712,,,native,species,0,density,
3856,1369,312,2012,6,,1741,,,native,species,0.99999993262,density,
3857,1370,572,2012,6,,465,,,native,species,2.00000007546,density,
3858,1370,572,2012,6,,484,,,native,species,0,density,
3859,1370,572,2012,6,,1686,,,native,species,0,density,
3860,1370,572,2012,6,,1687,,,native,species,0,density,
3861,1370,572,2012,6,,712,,,native,species,0,density,
3862,1370,572,2012,6,,1741,,,native,species,12.00000003232,density,
3863,1371,572,2012,6,,465,,,native,species,0,density,
3864,1371,572,2012,6,,484,,,native,species,0,density,
3865,1371,572,2012,6,,1686,,,native,species,0,density,
3866,1371,572,2012,6,,1687,,,native,species,0,density,
3867,1371,572,2012,6,,712,,,native,species,0,density,
3868,1371,572,2012,6,,1741,,,native,species,6.00000001616,density,
3869,1372,572,2012,6,,465,,,native,species,0,density,
3870,1372,572,2012,6,,484,,,native,species,0,density,
3871,1372,572,2012,6,,1686,,,native,species,0.99999993262,density,
3872,1372,572,2012,6,,1687,,,native,species,0,density,
3873,1372,572,2012,6,,712,,,native,species,0,density,
3874,1372,572,2012,6,,1741,,,native,species,21.99999998918,density,
3875,1373,676,2012,6,,465,,,native,species,0,density,
3876,1373,676,2012,6,,484,,,native,species,0,density,
3877,1373,676,2012,6,,1686,,,native,species,0,density,
3878,1373,676,2012,6,,1687,,,native,species,0,density,
3879,1373,676,2012,6,,712,,,native,species,0,density,
3880,1373,676,2012,6,,1741,,,native,species,0,density,
3881,1374,676,2012,6,,465,,,native,species,0,density,
3882,1374,676,2012,6,,484,,,native,species,0,density,
3883,1374,676,2012,6,,1686,,,native,species,0,density,
3884,1374,676,2012,6,,1687,,,native,species,0,density,
3885,1374,676,2012,6,,712,,,native,species,0,density,
3886,1374,676,2012,6,,1741,,,native,species,0,density,
3887,1375,676,2012,6,,465,,,native,species,0,density,
3888,1375,676,2012,6,,484,,,native,species,0,density,
3889,1375,676,2012,6,,1686,,,native,species,0,density,
3890,1375,676,2012,6,,1687,,,native,species,0,density,
3891,1375,676,2012,6,,712,,,native,species,0,density,
3892,1375,676,2012,6,,1741,,,native,species,0,density,
3893,1376,572,2012,6,,465,,,native,species,0,density,
3894,1376,572,2012,6,,484,,,native,species,0,density,
3895,1376,572,2012,6,,1686,,,native,species,0,density,
3896,1376,572,2012,6,,1687,,,native,species,0,density,
3897,1376,572,2012,6,,712,,,native,species,0,density,
3898,1376,572,2012,6,,1741,,,native,species,0,density,
3899,1377,572,2012,6,,465,,,native,species,0,density,
3900,1377,572,2012,6,,484,,,native,species,0,density,
3901,1377,572,2012,6,,1686,,,native,species,0,density,
3902,1377,572,2012,6,,1687,,,native,species,0,density,
3903,1377,572,2012,6,,712,,,native,species,0,density,
3904,1377,572,2012,6,,1741,,,native,species,0.99999993262,density,
3905,1378,572,2012,6,,465,,,native,species,0,density,
3906,1378,572,2012,6,,484,,,native,species,0,density,
3907,1378,572,2012,6,,1686,,,native,species,0,density,
3908,1378,572,2012,6,,1687,,,native,species,0,density,
3909,1378,572,2012,6,,712,,,native,species,0,density,
3910,1378,572,2012,6,,1741,,,native,species,3.9999999407,density,
3911,1379,572,2012,6,,465,,,native,species,0,density,
3912,1379,572,2012,6,,484,,,native,species,0,density,
3913,1379,572,2012,6,,1686,,,native,species,0,density,
3914,1379,572,2012,6,,1687,,,native,species,0,density,
3915,1379,572,2012,6,,712,,,native,species,0,density,
3916,1379,572,2012,6,,1741,,,native,species,0.99999993262,density,
3917,1380,572,2012,6,,465,,,native,species,0,density,
3918,1380,572,2012,6,,484,,,native,species,0,density,
3919,1380,572,2012,6,,1686,,,native,species,0,density,
3920,1380,572,2012,6,,1687,,,native,species,0,density,
3921,1380,572,2012,6,,712,,,native,species,0,density,
3922,1380,572,2012,6,,1741,,,native,species,2.00000007546,density,
3923,1381,572,2012,6,,465,,,native,species,0,density,
3924,1381,572,2012,6,,484,,,native,species,0,density,
3925,1381,572,2012,6,,1686,,,native,species,13.99999989756,density,
3926,1381,572,2012,6,,1687,,,native,species,3.00000000808,density,
3927,1381,572,2012,6,,712,,,native,species,0,density,
3928,1381,572,2012,6,,1741,,,native,species,9.00000002424,density,
3929,1382,572,2012,6,,465,,,native,species,0,density,
3930,1382,572,2012,6,,484,,,native,species,0,density,
3931,1382,572,2012,6,,1686,,,native,species,2.00000007546,density,
3932,1382,572,2012,6,,1687,,,native,species,0,density,
3933,1382,572,2012,6,,712,,,native,species,0,density,
3934,1382,572,2012,6,,1741,,,native,species,24.00000006464,density,
3935,1383,572,2012,6,,465,,,native,species,0,density,
3936,1383,572,2012,6,,484,,,native,species,0,density,
3937,1383,572,2012,6,,1686,,,native,species,2.00000007546,density,
3938,1383,572,2012,6,,1687,,,native,species,0.99999993262,density,
3939,1383,572,2012,6,,712,,,native,species,0,density,
3940,1383,572,2012,6,,1741,,,native,species,72.99999991632001,density,
