seedingid,treatmentid,mix,speciesid,cultivarid,type,rate,unit,viability,origin,source,seed_distance,seed_mixid,notes
2832,374,known,5582,,seeding,177,seeds/m2,PLS,native,,,222,
2833,374,known,5583,,seeding,35,seeds/m2,PLS,native,,,222,
2834,374,known,5585,,seeding,25,seeds/m2,PLS,native,,,222,
2835,374,known,5698,,seeding,27,seeds/m2,PLS,native,,,222,
2836,374,known,5763,,seeding,59,seeds/m2,PLS,native,,,222,
2837,374,known,5881,,seeding,248,seeds/m2,PLS,native,,,222,
2838,374,known,5952,,seeding,25,seeds/m2,PLS,native,,,222,
2839,374,known,6402,,seeding,12,seeds/m2,PLS,native,,,222,
2840,375,known,469,,seeding,51,seeds/m2,PLS,exotic,,,223,
2841,375,known,484,,seeding,26,seeds/m2,PLS,native,,,223,
2842,375,known,712,,seeding,23,seeds/m2,PLS,native,,,223,
2843,375,known,1686,,seeding,69,seeds/m2,PLS,native,,,223,
2844,375,known,1687,,seeding,11,seeds/m2,PLS,native,,,223,
2845,375,known,1741,,seeding,28,seeds/m2,PLS,native,,,223,
2846,375,known,5415,,seeding,19,seeds/m2,PLS,native,,,223,
2847,375,known,5416,,seeding,53,seeds/m2,PLS,native,,,223,
2848,375,known,5583,,seeding,26,seeds/m2,PLS,native,,,223,
2849,375,known,5901,,seeding,42,seeds/m2,PLS,native,,,223,
2850,375,known,5952,,seeding,28,seeds/m2,PLS,native,,,223,
2851,376,known,387,,seeding,23,seeds/m2,PLS,native,,,224,
2852,376,known,469,,seeding,10,seeds/m2,PLS,exotic,,,224,
2853,376,known,484,,seeding,13,seeds/m2,PLS,native,,,224,
2854,376,known,689,,seeding,0,seeds/m2,PLS,native,,,224,
2855,376,known,1102,,seeding,102,seeds/m2,PLS,native,,,224,
2856,376,known,1624,,seeding,9,seeds/m2,PLS,native,,,224,
2857,376,known,1686,,seeding,20,seeds/m2,PLS,native,,,224,
2858,376,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,224,
2859,376,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,224,
2860,376,known,4575,,seeding,5,seeds/m2,PLS,native,,,224,
2861,376,known,5415,,seeding,79,seeds/m2,PLS,native,,,224,
2862,376,known,5416,,seeding,442,seeds/m2,PLS,native,,,224,
2863,376,known,5577,,seeding,27,seeds/m2,PLS,native,,,224,
2864,376,known,5582,,seeding,141,seeds/m2,PLS,native,,,224,
2865,376,known,5583,,seeding,75,seeds/m2,PLS,native,,,224,
2866,376,known,5585,,seeding,25,seeds/m2,PLS,native,,,224,
2867,376,known,5763,,seeding,107,seeds/m2,PLS,native,,,224,
2868,376,known,5881,,seeding,174,seeds/m2,PLS,native,,,224,
2869,376,known,5901,,seeding,177,seeds/m2,PLS,native,,,224,
2870,376,known,5952,,seeding,69,seeds/m2,PLS,native,,,224,
2871,377,known,387,,seeding,23,seeds/m2,PLS,native,,,225,
2872,377,known,484,,seeding,13,seeds/m2,PLS,native,,,225,
2873,377,known,1102,,seeding,114,seeds/m2,PLS,native,,,225,
2874,377,known,1624,,seeding,9,seeds/m2,PLS,native,,,225,
2875,377,known,1686,,seeding,36,seeds/m2,PLS,native,,,225,
2876,377,known,1741,,seeding,7,seeds/m2,PLS,native,,,225,
2877,377,known,2640,,seeding,14,seeds/m2,PLS,native,,,225,
2878,377,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,225,
2879,377,known,2887,,seeding,9,seeds/m2,PLS,exotic,,,225,
2880,377,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,225,
2881,377,known,5415,,seeding,105,seeds/m2,PLS,native,,,225,
2882,377,known,5416,,seeding,295,seeds/m2,PLS,native,,,225,
2883,377,known,5577,,seeding,27,seeds/m2,PLS,native,,,225,
2884,377,known,5582,,seeding,125,seeds/m2,PLS,native,,,225,
2885,377,known,5583,,seeding,35,seeds/m2,PLS,native,,,225,
2886,377,known,5585,,seeding,66,seeds/m2,PLS,native,,,225,
2887,377,known,5698,,seeding,14,seeds/m2,PLS,native,,,225,
2888,377,known,5763,,seeding,97,seeds/m2,PLS,native,,,225,
2889,377,known,5881,,seeding,174,seeds/m2,PLS,native,,,225,
2890,377,known,5901,,seeding,237,seeds/m2,PLS,native,,,225,
2891,377,known,5952,,seeding,60,seeds/m2,PLS,native,,,225,
2892,378,known,387,,seeding,23,seeds/m2,PLS,native,,,226,
2893,378,known,484,,seeding,13,seeds/m2,PLS,native,,,226,
2894,378,known,1102,,seeding,12,seeds/m2,PLS,native,,,226,
2895,378,known,1686,,seeding,16,seeds/m2,PLS,native,,,226,
2896,378,known,1741,,seeding,7,seeds/m2,PLS,native,,,226,
2897,378,known,2640,,seeding,14,seeds/m2,PLS,native,,,226,
2898,378,known,2887,,seeding,9,seeds/m2,PLS,exotic,,,226,
2899,378,known,5415,,seeding,105,seeds/m2,PLS,native,,,226,
2900,378,known,5416,,seeding,295,seeds/m2,PLS,native,,,226,
2901,378,known,5582,,seeding,61,seeds/m2,PLS,native,,,226,
2902,378,known,5585,,seeding,41,seeds/m2,PLS,native,,,226,
2903,378,known,5698,,seeding,14,seeds/m2,PLS,native,,,226,
2904,378,known,5763,,seeding,38,seeds/m2,PLS,native,,,226,
2905,378,known,5901,,seeding,237,seeds/m2,PLS,native,,,226,
2906,378,known,5952,,seeding,35,seeds/m2,PLS,native,,,226,
2907,379,known,387,,seeding,401,seeds/m2,PLS,native,,,227,
2908,379,known,465,,seeding,701,seeds/m2,PLS,native,,,227,
2909,379,known,484,,seeding,87,seeds/m2,PLS,native,,,227,
2910,379,known,712,,seeding,47,seeds/m2,PLS,native,,,227,
2911,379,known,1686,,seeding,39,seeds/m2,PLS,native,,,227,
2912,379,known,1741,,seeding,20,seeds/m2,PLS,native,,,227,
2913,379,known,2640,,seeding,77,seeds/m2,PLS,native,,,227,
2914,379,known,2887,,seeding,12,seeds/m2,PLS,exotic,,,227,
2915,379,known,5415,,seeding,23,seeds/m2,PLS,native,,,227,
2916,379,known,5416,,seeding,17,seeds/m2,PLS,native,,,227,
2917,379,known,5577,,seeding,33,seeds/m2,PLS,native,,,227,
2918,379,known,5582,,seeding,171,seeds/m2,PLS,native,,,227,
2919,379,known,5583,,seeding,69,seeds/m2,PLS,native,,,227,
2920,379,known,5585,,seeding,100,seeds/m2,PLS,native,,,227,
2921,379,known,5763,,seeding,118,seeds/m2,PLS,native,,,227,
2922,379,known,5952,,seeding,25,seeds/m2,PLS,native,,,227,
2923,380,known,469,,seeding,51,seeds/m2,PLS,exotic,,,228,
2924,380,known,484,,seeding,26,seeds/m2,PLS,native,,,228,
2925,380,known,712,,seeding,23,seeds/m2,PLS,native,,,228,
2926,380,known,1102,,seeding,102,seeds/m2,PLS,native,,,228,
2927,380,known,1624,,seeding,9,seeds/m2,PLS,native,,,228,
2928,380,known,1686,,seeding,88,seeds/m2,PLS,native,,,228,
2929,380,known,1687,,seeding,11,seeds/m2,PLS,native,,,228,
2930,380,known,1741,,seeding,28,seeds/m2,PLS,native,,,228,
2931,380,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,228,
2932,380,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,228,
2933,380,known,5415,,seeding,19,seeds/m2,PLS,native,,,228,
2934,380,known,5416,,seeding,53,seeds/m2,PLS,native,,,228,
2935,380,known,5577,,seeding,27,seeds/m2,PLS,native,,,228,
2936,380,known,5582,,seeding,64,seeds/m2,PLS,native,,,228,
2937,380,known,5583,,seeding,60,seeds/m2,PLS,native,,,228,
2938,380,known,5585,,seeding,25,seeds/m2,PLS,native,,,228,
2939,380,known,5763,,seeding,59,seeds/m2,PLS,native,,,228,
2940,380,known,5881,,seeding,174,seeds/m2,PLS,native,,,228,
2941,380,known,5901,,seeding,42,seeds/m2,PLS,native,,,228,
2942,380,known,5952,,seeding,53,seeds/m2,PLS,native,,,228,
2943,381,known,387,,seeding,23,seeds/m2,PLS,native,,,229,
2944,381,known,469,,seeding,10,seeds/m2,PLS,exotic,,,229,
2945,381,known,484,,seeding,13,seeds/m2,PLS,native,,,229,
2946,381,known,689,,seeding,0,seeds/m2,PLS,native,,,229,
2947,381,known,1102,,seeding,102,seeds/m2,PLS,native,,,229,
2948,381,known,1624,,seeding,9,seeds/m2,PLS,native,,,229,
2949,381,known,1686,,seeding,20,seeds/m2,PLS,native,,,229,
2950,381,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,229,
2951,381,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,229,
2952,381,known,4575,,seeding,5,seeds/m2,PLS,native,,,229,
2953,381,known,5415,,seeding,79,seeds/m2,PLS,native,,,229,
2954,381,known,5416,,seeding,442,seeds/m2,PLS,native,,,229,
2955,381,known,5577,,seeding,27,seeds/m2,PLS,native,,,229,
2956,381,known,5582,,seeding,141,seeds/m2,PLS,native,,,229,
2957,381,known,5583,,seeding,75,seeds/m2,PLS,native,,,229,
2958,381,known,5585,,seeding,25,seeds/m2,PLS,native,,,229,
2959,381,known,5763,,seeding,107,seeds/m2,PLS,native,,,229,
2960,381,known,5881,,seeding,174,seeds/m2,PLS,native,,,229,
2961,381,known,5901,,seeding,177,seeds/m2,PLS,native,,,229,
2962,381,known,5952,,seeding,69,seeds/m2,PLS,native,,,229,
2963,382,known,387,,seeding,23,seeds/m2,PLS,native,,,230,
2964,382,known,469,,seeding,10,seeds/m2,PLS,exotic,,,230,
2965,382,known,484,,seeding,13,seeds/m2,PLS,native,,,230,
2966,382,known,689,,seeding,0,seeds/m2,PLS,native,,,230,
2967,382,known,1102,,seeding,102,seeds/m2,PLS,native,,,230,
2968,382,known,1624,,seeding,9,seeds/m2,PLS,native,,,230,
2969,382,known,1686,,seeding,20,seeds/m2,PLS,native,,,230,
2970,382,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,230,
2971,382,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,230,
2972,382,known,4575,,seeding,5,seeds/m2,PLS,native,,,230,
2973,382,known,5415,,seeding,79,seeds/m2,PLS,native,,,230,
2974,382,known,5416,,seeding,442,seeds/m2,PLS,native,,,230,
2975,382,known,5577,,seeding,27,seeds/m2,PLS,native,,,230,
2976,382,known,5582,,seeding,141,seeds/m2,PLS,native,,,230,
2977,382,known,5583,,seeding,75,seeds/m2,PLS,native,,,230,
2978,382,known,5585,,seeding,25,seeds/m2,PLS,native,,,230,
2979,382,known,5763,,seeding,107,seeds/m2,PLS,native,,,230,
2980,382,known,5881,,seeding,174,seeds/m2,PLS,native,,,230,
2981,382,known,5901,,seeding,177,seeds/m2,PLS,native,,,230,
2982,382,known,5952,,seeding,69,seeds/m2,PLS,native,,,230,
2983,383,known,387,,seeding,23,seeds/m2,PLS,native,,,231,
2984,383,known,469,,seeding,10,seeds/m2,PLS,exotic,,,231,
2985,383,known,484,,seeding,13,seeds/m2,PLS,native,,,231,
2986,383,known,689,,seeding,0,seeds/m2,PLS,native,,,231,
2987,383,known,1102,,seeding,102,seeds/m2,PLS,native,,,231,
2988,383,known,1624,,seeding,9,seeds/m2,PLS,native,,,231,
2989,383,known,1686,,seeding,20,seeds/m2,PLS,native,,,231,
2990,383,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,231,
2991,383,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,231,
2992,383,known,4575,,seeding,5,seeds/m2,PLS,native,,,231,
2993,383,known,5415,,seeding,79,seeds/m2,PLS,native,,,231,
2994,383,known,5416,,seeding,442,seeds/m2,PLS,native,,,231,
2995,383,known,5577,,seeding,27,seeds/m2,PLS,native,,,231,
2996,383,known,5582,,seeding,141,seeds/m2,PLS,native,,,231,
2997,383,known,5583,,seeding,75,seeds/m2,PLS,native,,,231,
2998,383,known,5585,,seeding,25,seeds/m2,PLS,native,,,231,
2999,383,known,5763,,seeding,107,seeds/m2,PLS,native,,,231,
3000,383,known,5881,,seeding,174,seeds/m2,PLS,native,,,231,
3001,383,known,5901,,seeding,177,seeds/m2,PLS,native,,,231,
3002,383,known,5952,,seeding,69,seeds/m2,PLS,native,,,231,
3003,384,known,387,,seeding,23,seeds/m2,PLS,native,,,232,
3004,384,known,484,,seeding,13,seeds/m2,PLS,native,,,232,
3005,384,known,1102,,seeding,114,seeds/m2,PLS,native,,,232,
3006,384,known,1624,,seeding,9,seeds/m2,PLS,native,,,232,
3007,384,known,1686,,seeding,36,seeds/m2,PLS,native,,,232,
3008,384,known,1741,,seeding,7,seeds/m2,PLS,native,,,232,
3009,384,known,2640,,seeding,14,seeds/m2,PLS,native,,,232,
3010,384,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,232,
3011,384,known,2887,,seeding,9,seeds/m2,PLS,exotic,,,232,
3012,384,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,232,
3013,384,known,5415,,seeding,105,seeds/m2,PLS,native,,,232,
3014,384,known,5416,,seeding,295,seeds/m2,PLS,native,,,232,
3015,384,known,5577,,seeding,27,seeds/m2,PLS,native,,,232,
3016,384,known,5582,,seeding,125,seeds/m2,PLS,native,,,232,
3017,384,known,5583,,seeding,35,seeds/m2,PLS,native,,,232,
3018,384,known,5585,,seeding,66,seeds/m2,PLS,native,,,232,
3019,384,known,5698,,seeding,14,seeds/m2,PLS,native,,,232,
3020,384,known,5763,,seeding,97,seeds/m2,PLS,native,,,232,
3021,384,known,5881,,seeding,174,seeds/m2,PLS,native,,,232,
3022,384,known,5901,,seeding,237,seeds/m2,PLS,native,,,232,
3023,384,known,5952,,seeding,60,seeds/m2,PLS,native,,,232,
3024,385,known,387,,seeding,85,seeds/m2,PLS,native,,,233,
3025,385,known,469,,seeding,151,seeds/m2,PLS,exotic,,,233,
3026,385,known,484,,seeding,256,seeds/m2,PLS,native,,,233,
3027,385,known,712,,seeding,23,seeds/m2,PLS,native,,,233,
3028,385,known,1102,,seeding,85,seeds/m2,PLS,native,,,233,
3029,385,known,1686,,seeding,35,seeds/m2,PLS,native,,,233,
3030,385,known,1741,,seeding,15,seeds/m2,PLS,native,,,233,
3031,385,known,2861,,seeding,91,seeds/m2,PLS,exotic,,,233,
3032,385,known,5577,,seeding,22,seeds/m2,PLS,native,,,233,
3033,385,known,5582,,seeding,75,seeds/m2,PLS,native,,,233,
3034,385,known,5583,,seeding,14,seeds/m2,PLS,native,,,233,
3035,385,known,5698,,seeding,103,seeds/m2,PLS,native,,,233,
3036,385,known,5763,,seeding,98,seeds/m2,PLS,native,,,233,
3037,385,known,5765,,seeding,29,seeds/m2,PLS,native,,,233,
3038,386,known,484,,seeding,54,seeds/m2,PLS,native,,,234,
3039,386,known,1686,,seeding,20,seeds/m2,PLS,native,,,234,
3040,386,known,2640,,seeding,9,seeds/m2,PLS,native,,,234,
3041,386,known,2887,,seeding,18,seeds/m2,PLS,exotic,,,234,
3042,386,known,5416,,seeding,172,seeds/m2,PLS,native,,,234,
3043,386,known,5577,,seeding,43,seeds/m2,PLS,native,,,234,
3044,386,known,5582,,seeding,171,seeds/m2,PLS,native,,,234,
3045,386,known,5583,,seeding,83,seeds/m2,PLS,native,,,234,
3046,386,known,5585,,seeding,100,seeds/m2,PLS,native,,,234,
3047,386,known,5763,,seeding,118,seeds/m2,PLS,native,,,234,
3048,386,known,5765,,seeding,32,seeds/m2,PLS,native,,,234,
3049,386,known,5932,,seeding,431,seeds/m2,PLS,native,,,234,
3050,387,known,387,,seeding,80,seeds/m2,PLS,native,,,235,
3051,387,known,484,,seeding,58,seeds/m2,PLS,native,,,235,
3052,387,known,1102,,seeding,5,seeds/m2,PLS,native,,,235,
3053,387,known,1686,,seeding,13,seeds/m2,PLS,native,,,235,
3054,387,known,1741,,seeding,9,seeds/m2,PLS,native,,,235,
3055,387,known,2640,,seeding,10,seeds/m2,PLS,native,,,235,
3056,387,known,2887,,seeding,11,seeds/m2,PLS,exotic,,,235,
3057,387,known,5415,,seeding,59,seeds/m2,PLS,native,,,235,
3058,387,known,5416,,seeding,136,seeds/m2,PLS,native,,,235,
3059,387,known,5582,,seeding,78,seeds/m2,PLS,native,,,235,
3060,387,known,5583,,seeding,17,seeds/m2,PLS,native,,,235,
3061,387,known,5585,,seeding,48,seeds/m2,PLS,native,,,235,
3062,387,known,5698,,seeding,6,seeds/m2,PLS,native,,,235,
3063,387,known,5763,,seeding,40,seeds/m2,PLS,native,,,235,
3064,387,known,5901,,seeding,101,seeds/m2,PLS,native,,,235,
3065,387,known,5952,,seeding,30,seeds/m2,PLS,native,,,235,
3066,388,known,387,,seeding,223,seeds/m2,PLS,native,,,236,
3067,388,known,484,,seeding,167,seeds/m2,PLS,native,,,236,
3068,388,known,712,,seeding,14,seeds/m2,PLS,native,,,236,
3069,388,known,1102,,seeding,107,seeds/m2,PLS,native,,,236,
3070,388,known,1624,,seeding,9,seeds/m2,PLS,native,,,236,
3071,388,known,1686,,seeding,33,seeds/m2,PLS,native,,,236,
3072,388,known,1741,,seeding,12,seeds/m2,PLS,native,,,236,
3073,388,known,2640,,seeding,10,seeds/m2,PLS,native,,,236,
3074,388,known,2861,,seeding,121,seeds/m2,PLS,exotic,,,236,
3075,388,known,2887,,seeding,11,seeds/m2,PLS,exotic,,,236,
3076,388,known,3082,,seeding,1,seeds/m2,PLS,exotic,,,236,
3077,388,known,5415,,seeding,59,seeds/m2,PLS,native,,,236,
3078,388,known,5416,,seeding,136,seeds/m2,PLS,native,,,236,
3079,388,known,5577,,seeding,27,seeds/m2,PLS,native,,,236,
3080,388,known,5582,,seeding,143,seeds/m2,PLS,native,,,236,
3081,388,known,5583,,seeding,52,seeds/m2,PLS,native,,,236,
3082,388,known,5585,,seeding,73,seeds/m2,PLS,native,,,236,
3083,388,known,5698,,seeding,6,seeds/m2,PLS,native,,,236,
3084,388,known,5763,,seeding,99,seeds/m2,PLS,native,,,236,
3085,388,known,5881,,seeding,174,seeds/m2,PLS,native,,,236,
3086,388,known,5901,,seeding,101,seeds/m2,PLS,native,,,236,
3087,388,known,5952,,seeding,55,seeds/m2,PLS,native,,,236,
3088,389,known,469,,seeding,51,seeds/m2,PLS,exotic,,,237,
3089,389,known,484,,seeding,26,seeds/m2,PLS,native,,,237,
3090,389,known,712,,seeding,23,seeds/m2,PLS,native,,,237,
3091,389,known,1686,,seeding,69,seeds/m2,PLS,native,,,237,
3092,389,known,1687,,seeding,11,seeds/m2,PLS,native,,,237,
3093,389,known,1741,,seeding,28,seeds/m2,PLS,native,,,237,
3094,389,known,5415,,seeding,19,seeds/m2,PLS,native,,,237,
3095,389,known,5416,,seeding,53,seeds/m2,PLS,native,,,237,
3096,389,known,5583,,seeding,26,seeds/m2,PLS,native,,,237,
3097,389,known,5901,,seeding,42,seeds/m2,PLS,native,,,237,
3098,389,known,5952,,seeding,28,seeds/m2,PLS,native,,,237,
3099,390,known,387,,seeding,144,seeds/m2,PLS,native,,,238,
3100,390,known,457,,seeding,11,seeds/m2,PLS,native,,,238,
3101,390,known,465,,seeding,141,seeds/m2,PLS,native,,,238,
3102,390,known,469,,seeding,102,seeds/m2,PLS,exotic,,,238,
3103,390,known,484,,seeding,87,seeds/m2,PLS,native,,,238,
3104,390,known,5415,,seeding,58,seeds/m2,PLS,native,,,238,
3105,390,known,5582,,seeding,129,seeds/m2,PLS,native,,,238,
3106,390,known,5585,,seeding,101,seeds/m2,PLS,native,,,238,
3107,390,known,5763,,seeding,59,seeds/m2,PLS,native,,,238,
3108,390,known,5881,,seeding,110,seeds/m2,PLS,native,,,238,
3109,391,known,469,,seeding,51,seeds/m2,PLS,exotic,,,239,
3110,391,known,484,,seeding,26,seeds/m2,PLS,native,,,239,
3111,391,known,712,,seeding,23,seeds/m2,PLS,native,,,239,
3112,391,known,1686,,seeding,69,seeds/m2,PLS,native,,,239,
3113,391,known,1687,,seeding,11,seeds/m2,PLS,native,,,239,
3114,391,known,1741,,seeding,28,seeds/m2,PLS,native,,,239,
3115,391,known,5415,,seeding,19,seeds/m2,PLS,native,,,239,
3116,391,known,5416,,seeding,53,seeds/m2,PLS,native,,,239,
3117,391,known,5583,,seeding,26,seeds/m2,PLS,native,,,239,
3118,391,known,5901,,seeding,42,seeds/m2,PLS,native,,,239,
3119,391,known,5952,,seeding,28,seeds/m2,PLS,native,,,239,
3120,392,known,469,,seeding,51,seeds/m2,PLS,exotic,,,240,
3121,392,known,484,,seeding,26,seeds/m2,PLS,native,,,240,
3122,392,known,712,,seeding,23,seeds/m2,PLS,native,,,240,
3123,392,known,1686,,seeding,69,seeds/m2,PLS,native,,,240,
3124,392,known,1687,,seeding,11,seeds/m2,PLS,native,,,240,
3125,392,known,1741,,seeding,28,seeds/m2,PLS,native,,,240,
3126,392,known,5415,,seeding,19,seeds/m2,PLS,native,,,240,
3127,392,known,5416,,seeding,53,seeds/m2,PLS,native,,,240,
3128,392,known,5583,,seeding,26,seeds/m2,PLS,native,,,240,
3129,392,known,5901,,seeding,42,seeds/m2,PLS,native,,,240,
3130,392,known,5952,,seeding,28,seeds/m2,PLS,native,,,240,
3131,393,known,387,,seeding,23,seeds/m2,PLS,native,,,241,
3132,393,known,469,,seeding,10,seeds/m2,PLS,exotic,,,241,
3133,393,known,484,,seeding,13,seeds/m2,PLS,native,,,241,
3134,393,known,689,,seeding,0,seeds/m2,PLS,native,,,241,
3135,393,known,4575,,seeding,5,seeds/m2,PLS,native,,,241,
3136,393,known,5415,,seeding,79,seeds/m2,PLS,native,,,241,
3137,393,known,5416,,seeding,442,seeds/m2,PLS,native,,,241,
3138,393,known,5582,,seeding,77,seeds/m2,PLS,native,,,241,
3139,393,known,5583,,seeding,40,seeds/m2,PLS,native,,,241,
3140,393,known,5763,,seeding,48,seeds/m2,PLS,native,,,241,
3141,393,known,5901,,seeding,177,seeds/m2,PLS,native,,,241,
3142,393,known,5952,,seeding,44,seeds/m2,PLS,native,,,241,
3143,394,known,387,,seeding,23,seeds/m2,PLS,native,,,242,
3144,394,known,484,,seeding,13,seeds/m2,PLS,native,,,242,
3145,394,known,1102,,seeding,12,seeds/m2,PLS,native,,,242,
3146,394,known,1686,,seeding,16,seeds/m2,PLS,native,,,242,
3147,394,known,1741,,seeding,7,seeds/m2,PLS,native,,,242,
3148,394,known,2640,,seeding,14,seeds/m2,PLS,native,,,242,
3149,394,known,2887,,seeding,9,seeds/m2,PLS,exotic,,,242,
3150,394,known,5415,,seeding,105,seeds/m2,PLS,native,,,242,
3151,394,known,5416,,seeding,295,seeds/m2,PLS,native,,,242,
3152,394,known,5582,,seeding,61,seeds/m2,PLS,native,,,242,
3153,394,known,5585,,seeding,41,seeds/m2,PLS,native,,,242,
3154,394,known,5698,,seeding,14,seeds/m2,PLS,native,,,242,
3155,394,known,5763,,seeding,38,seeds/m2,PLS,native,,,242,
3156,394,known,5901,,seeding,237,seeds/m2,PLS,native,,,242,
3157,394,known,5952,,seeding,35,seeds/m2,PLS,native,,,242,
3158,395,known,387,,seeding,309,seeds/m2,PLS,native,,,243,
3159,395,known,465,,seeding,701,seeds/m2,PLS,native,,,243,
3160,395,known,484,,seeding,13,seeds/m2,PLS,native,,,243,
3161,395,known,712,,seeding,47,seeds/m2,PLS,native,,,243,
3162,395,known,1102,,seeding,12,seeds/m2,PLS,native,,,243,
3163,395,known,1686,,seeding,46,seeds/m2,PLS,native,,,243,
3164,395,known,1741,,seeding,17,seeds/m2,PLS,native,,,243,
3165,395,known,2640,,seeding,84,seeds/m2,PLS,native,,,243,
3166,395,known,2887,,seeding,9,seeds/m2,PLS,exotic,,,243,
3167,395,known,5415,,seeding,105,seeds/m2,PLS,native,,,243,
3168,395,known,5416,,seeding,295,seeds/m2,PLS,native,,,243,
3169,395,known,5577,,seeding,33,seeds/m2,PLS,native,,,243,
3170,395,known,5582,,seeding,147,seeds/m2,PLS,native,,,243,
3171,395,known,5583,,seeding,42,seeds/m2,PLS,native,,,243,
3172,395,known,5585,,seeding,91,seeds/m2,PLS,native,,,243,
3173,395,known,5698,,seeding,14,seeds/m2,PLS,native,,,243,
3174,395,known,5763,,seeding,117,seeds/m2,PLS,native,,,243,
3175,395,known,5901,,seeding,237,seeds/m2,PLS,native,,,243,
3176,395,known,5952,,seeding,35,seeds/m2,PLS,native,,,243,
3177,396,known,387,,seeding,85,seeds/m2,PLS,native,,,244,
3178,396,known,469,,seeding,151,seeds/m2,PLS,exotic,,,244,
3179,396,known,484,,seeding,256,seeds/m2,PLS,native,,,244,
3180,396,known,712,,seeding,23,seeds/m2,PLS,native,,,244,
3181,396,known,1102,,seeding,85,seeds/m2,PLS,native,,,244,
3182,396,known,1686,,seeding,35,seeds/m2,PLS,native,,,244,
3183,396,known,1741,,seeding,15,seeds/m2,PLS,native,,,244,
3184,396,known,2861,,seeding,91,seeds/m2,PLS,exotic,,,244,
3185,396,known,5577,,seeding,22,seeds/m2,PLS,native,,,244,
3186,396,known,5582,,seeding,75,seeds/m2,PLS,native,,,244,
3187,396,known,5583,,seeding,14,seeds/m2,PLS,native,,,244,
3188,396,known,5698,,seeding,103,seeds/m2,PLS,native,,,244,
3189,396,known,5763,,seeding,98,seeds/m2,PLS,native,,,244,
3190,396,known,5765,,seeding,29,seeds/m2,PLS,native,,,244,
3191,397,known,387,,seeding,85,seeds/m2,PLS,native,,,245,
3192,397,known,469,,seeding,151,seeds/m2,PLS,exotic,,,245,
3193,397,known,484,,seeding,256,seeds/m2,PLS,native,,,245,
3194,397,known,712,,seeding,23,seeds/m2,PLS,native,,,245,
3195,397,known,1102,,seeding,85,seeds/m2,PLS,native,,,245,
3196,397,known,1686,,seeding,35,seeds/m2,PLS,native,,,245,
